video_name,cq,vmaf,output_size,bitrate
720p50_parkrun_ter_segment_000.mp4,20,98.57,18.2146434783936,37.2082
720p50_parkrun_ter_segment_000.mp4,22,98.57,14.8092432022095,29.1276
720p50_parkrun_ter_segment_000.mp4,24,98.57,7.44960308074951,14.1705
720p50_parkrun_ter_segment_000.mp4,26,98.57,7.4460620880127,16.778
720p50_parkrun_ter_segment_000.mp4,28,98.57,7.44344139099121,15.8881
720p50_parkrun_ter_segment_000.mp4,30,98.38,7.08389759063721,13.9814
720p50_parkrun_ter_segment_000.mp4,32,96.55,5.89454650878906,12.3368
720p50_parkrun_ter_segment_000.mp4,34,94.17,4.93352508544922,8.7385
720p50_parkrun_ter_segment_000.mp4,36,91.58,4.14666271209717,7.2322
720p50_parkrun_ter_segment_000.mp4,38,88.79,3.47434234619141,5.9924
720p50_parkrun_ter_segment_000.mp4,40,85.68,2.90260982513428,5.5193
720p50_parkrun_ter_segment_000.mp4,42,82.43,2.44161701202393,2.7599
720p50_parkrun_ter_segment_000.mp4,44,78.97,2.04727840423584,2.6891
720p50_parkrun_ter_segment_000.mp4,46,75.39,1.72728633880615,3.4959
720p50_parkrun_ter_segment_000.mp4,48,71.55,1.44388484954834,2.8345
720p50_parkrun_ter_segment_000.mp4,50,67.31,1.19746875762939,0.0007
720p50_parkrun_ter_segment_000.mp4,52,63.35,0.990864753723144,0.0006
720p50_parkrun_ter_segment_000.mp4,54,58.88,0.814452171325684,0.0007
720p50_parkrun_ter_segment_000.mp4,56,55.12,0.675209045410156,0.0004
720p50_parkrun_ter_segment_000.mp4,58,50.77,0.550031661987305,0.0004
720p50_parkrun_ter_segment_001.mp4,10,98.94,45.5850105285645,98.6901
720p50_parkrun_ter_segment_001.mp4,12,98.33,36.3931131362915,83.3488
720p50_parkrun_ter_segment_001.mp4,14,97.72,29.0554075241089,65.5366
720p50_parkrun_ter_segment_001.mp4,16,97.11,23.4879760742188,53.7736
720p50_parkrun_ter_segment_001.mp4,18,96.5,19.3451690673828,44.9397
720p50_parkrun_ter_segment_001.mp4,20,95.89,16.0100183486938,34.953
720p50_parkrun_ter_segment_001.mp4,22,95.28,13.0440607070923,28.9269
720p50_parkrun_ter_segment_001.mp4,24,94.67,7.22634792327881,14.2992
720p50_parkrun_ter_segment_001.mp4,26,94.06,7.20074939727783,16.1327
720p50_parkrun_ter_segment_001.mp4,28,94.58,6.83742618560791,13.4438
720p50_parkrun_ter_segment_001.mp4,30,94.09,6.17483806610107,11.9161
720p50_parkrun_ter_segment_001.mp4,32,92.7,5.15383434295654,11.1555
720p50_parkrun_ter_segment_001.mp4,34,91.05,4.29996776580811,8.9883
720p50_parkrun_ter_segment_001.mp4,36,88.98,3.58613586425781,7.9141
720p50_parkrun_ter_segment_001.mp4,38,86.76,2.97891235351563,5.826
720p50_parkrun_ter_segment_001.mp4,40,84.18,2.49416351318359,2.9132
720p50_parkrun_ter_segment_001.mp4,42,81.44,2.0811071395874,3.7456
720p50_parkrun_ter_segment_001.mp4,44,78.64,1.73613452911377,2.3836
720p50_parkrun_ter_segment_001.mp4,46,75.32,1.4406852722168,0.0006
720p50_parkrun_ter_segment_001.mp4,48,71.76,1.19800758361816,0.0008
720p50_parkrun_ter_segment_001.mp4,50,67.96,0.985495567321777,0.0005
720p50_parkrun_ter_segment_001.mp4,52,63.38,0.80775260925293,0.0005
720p50_parkrun_ter_segment_001.mp4,54,59.36,0.662076950073242,0.0005
720p50_parkrun_ter_segment_001.mp4,56,54.91,0.549509048461914,0.0005
720p50_parkrun_ter_segment_001.mp4,58,50.62,0.449299812316895,0.0004
720p50_shields_ter_segment_000.mp4,10,100,40.0696926116943,75.5955
720p50_shields_ter_segment_000.mp4,12,99.98,31.0385875701904,61.5473
720p50_shields_ter_segment_000.mp4,14,99.96,24.7574901580811,48.934
720p50_shields_ter_segment_000.mp4,16,99.94,19.3975467681885,36.4726
720p50_shields_ter_segment_000.mp4,18,99.92,15.7511129379272,29.6341
720p50_shields_ter_segment_000.mp4,20,99.9,12.9792327880859,24.1984
720p50_shields_ter_segment_000.mp4,22,99.88,10.3761301040649,18.3506
720p50_shields_ter_segment_000.mp4,24,99.86,7.50974559783936,13.8785
720p50_shields_ter_segment_000.mp4,26,99.84,6.69764995574951,10.0828
720p50_shields_ter_segment_000.mp4,28,99.82,5.3922643661499,9.7094
720p50_shields_ter_segment_000.mp4,30,99.79,4.37205219268799,6.4202
720p50_shields_ter_segment_000.mp4,32,99.78,3.5868968963623,4.5594
720p50_shields_ter_segment_000.mp4,34,99.75,2.89741516113281,4.5594
720p50_shields_ter_segment_000.mp4,36,99.75,2.38602161407471,2.0975
720p50_shields_ter_segment_000.mp4,38,99.74,1.9751672744751,3.6796
720p50_shields_ter_segment_000.mp4,40,99.6,1.60614204406738,0.0005
720p50_shields_ter_segment_000.mp4,42,99.17,1.29824256896973,0.0004
720p50_shields_ter_segment_000.mp4,44,98.06,1.08250236511231,1.8399
720p50_shields_ter_segment_000.mp4,46,96.4,0.903067588806153,1.9069
720p50_shields_ter_segment_000.mp4,48,94.33,0.762885093688965,0.0004
720p50_shields_ter_segment_000.mp4,50,91.8,0.641141891479492,0.0004
720p50_shields_ter_segment_000.mp4,52,88.82,0.547080039978027,0.0003
720p50_shields_ter_segment_000.mp4,54,85.12,0.464922904968262,0.0003
720p50_shields_ter_segment_000.mp4,56,81.32,0.397208213806152,0.0004
720p50_shields_ter_segment_000.mp4,58,76.82,0.338717460632324,0.0004
720p50_shields_ter_segment_001.mp4,10,99.75,39.4565191268921,78.6437
720p50_shields_ter_segment_001.mp4,12,99.54,30.5958585739136,59.2678
720p50_shields_ter_segment_001.mp4,14,99.33,24.2273540496826,46.8517
720p50_shields_ter_segment_001.mp4,16,99.12,19.2713556289673,34.1401
720p50_shields_ter_segment_001.mp4,18,98.91,15.6364011764526,25.5064
720p50_shields_ter_segment_001.mp4,20,98.7,12.9164266586304,21.8457
720p50_shields_ter_segment_001.mp4,22,98.49,10.2986106872559,18.7249
720p50_shields_ter_segment_001.mp4,24,98.28,7.50649070739746,12.6556
720p50_shields_ter_segment_001.mp4,26,98.07,6.67293930053711,11.871
720p50_shields_ter_segment_001.mp4,28,97.86,5.40508556365967,7.1498
720p50_shields_ter_segment_001.mp4,30,97.78,4.33871841430664,6.1685
720p50_shields_ter_segment_001.mp4,32,97.31,3.50544834136963,5.8258
720p50_shields_ter_segment_001.mp4,34,96.78,2.81428241729736,2.1849
720p50_shields_ter_segment_001.mp4,36,96.25,2.253981590271,2.1403
720p50_shields_ter_segment_001.mp4,38,95.36,1.83747005462646,3.4956
720p50_shields_ter_segment_001.mp4,40,94.23,1.48946952819824,1.8399
720p50_shields_ter_segment_001.mp4,42,92.54,1.23337554931641,1.7776
720p50_shields_ter_segment_001.mp4,44,90.99,1.03089714050293,2.0169
720p50_shields_ter_segment_001.mp4,46,88.81,0.848171234130859,0.0004
720p50_shields_ter_segment_001.mp4,48,86.03,0.70503044128418,0.0004
720p50_shields_ter_segment_001.mp4,50,83.07,0.595574378967285,0.0003
720p50_shields_ter_segment_001.mp4,52,79.5,0.506768226623535,0.0004
720p50_shields_ter_segment_001.mp4,54,75.36,0.430667877197266,0.0003
720p50_shields_ter_segment_001.mp4,56,70.82,0.367623329162598,0.0004
720p50_shields_ter_segment_001.mp4,58,65.51,0.312375068664551,0.0004
720p5994_stockholm_ter_segment_000.mp4,10,99.18,51.05335521698,94.278
720p5994_stockholm_ter_segment_000.mp4,12,99.18,40.2852697372437,77.1867
720p5994_stockholm_ter_segment_000.mp4,14,99.18,31.3023519515991,61.4555
720p5994_stockholm_ter_segment_000.mp4,16,99.18,24.5128612518311,47.5641
720p5994_stockholm_ter_segment_000.mp4,18,99.18,19.4278907775879,37.7116
720p5994_stockholm_ter_segment_000.mp4,20,99.18,15.8447465896606,29.0091
720p5994_stockholm_ter_segment_000.mp4,22,99.18,12.6827230453491,20.4639
720p5994_stockholm_ter_segment_000.mp4,24,99.18,7.5000057220459,13.0946
720p5994_stockholm_ter_segment_000.mp4,26,99.18,7.4909086227417,14.231
720p5994_stockholm_ter_segment_000.mp4,28,99.09,6.72472667694092,12.0873
720p5994_stockholm_ter_segment_000.mp4,30,98.77,5.35818862915039,9.1425
720p5994_stockholm_ter_segment_000.mp4,32,98.45,4.23396301269531,6.1825
720p5994_stockholm_ter_segment_000.mp4,34,98.1,3.34510231018066,4.93
720p5994_stockholm_ter_segment_000.mp4,36,97.48,2.58161449432373,2.675
720p5994_stockholm_ter_segment_000.mp4,38,96.83,2.0670337677002,2.1677
720p5994_stockholm_ter_segment_000.mp4,40,95.93,1.62003707885742,2.4178
720p5994_stockholm_ter_segment_000.mp4,42,94.85,1.27294540405273,2.1677
720p5994_stockholm_ter_segment_000.mp4,44,93.62,1.02378749847412,0.0005
720p5994_stockholm_ter_segment_000.mp4,46,92.1,0.823472023010254,0.0004
720p5994_stockholm_ter_segment_000.mp4,48,90.31,0.677725791931152,0.0004
720p5994_stockholm_ter_segment_000.mp4,50,88.2,0.564416885375977,0.0004
720p5994_stockholm_ter_segment_000.mp4,52,85.81,0.479070663452148,0.0004
720p5994_stockholm_ter_segment_000.mp4,54,82.51,0.401771545410156,0.0004
720p5994_stockholm_ter_segment_000.mp4,56,79.16,0.345943450927734,0.0004
720p5994_stockholm_ter_segment_000.mp4,58,74.93,0.297358512878418,0.0004
720p5994_stockholm_ter_segment_001.mp4,10,97.68,49.9467859268189,96.6957
720p5994_stockholm_ter_segment_001.mp4,12,97.66,40.1299686431885,78.216
720p5994_stockholm_ter_segment_001.mp4,14,97.64,30.6011199951172,65.0198
720p5994_stockholm_ter_segment_001.mp4,16,97.62,24.0296421051025,47.4357
720p5994_stockholm_ter_segment_001.mp4,18,97.6,19.2309770584106,34.7695
720p5994_stockholm_ter_segment_001.mp4,20,97.58,15.6453628540039,28.7329
720p5994_stockholm_ter_segment_001.mp4,22,97.56,12.5864105224609,20.9511
720p5994_stockholm_ter_segment_001.mp4,24,97.54,7.4705114364624,14.5047
720p5994_stockholm_ter_segment_001.mp4,26,97.52,7.47055435180664,12.0873
720p5994_stockholm_ter_segment_001.mp4,28,97.17,6.51350116729736,9.6699
720p5994_stockholm_ter_segment_001.mp4,30,96.99,5.15831184387207,9.3118
720p5994_stockholm_ter_segment_001.mp4,32,96.52,4.1070671081543,5.2381
720p5994_stockholm_ter_segment_001.mp4,34,96.1,3.26792526245117,2.4652
720p5994_stockholm_ter_segment_001.mp4,36,95.33,2.53555107116699,2.5658
720p5994_stockholm_ter_segment_001.mp4,38,94.64,2.01452922821045,1.9957
720p5994_stockholm_ter_segment_001.mp4,40,93.71,1.59630584716797,2.4178
720p5994_stockholm_ter_segment_001.mp4,42,92.65,1.27688503265381,0.0009
720p5994_stockholm_ter_segment_001.mp4,44,91.34,1.03238391876221,0.0005
720p5994_stockholm_ter_segment_001.mp4,46,89.72,0.825608253479004,0.0004
720p5994_stockholm_ter_segment_001.mp4,48,87.91,0.685276985168457,0.0004
720p5994_stockholm_ter_segment_001.mp4,50,85.65,0.571596145629883,0.0004
720p5994_stockholm_ter_segment_001.mp4,52,83.03,0.488903999328613,0.0005
720p5994_stockholm_ter_segment_001.mp4,54,79.82,0.413827896118164,0.0005
720p5994_stockholm_ter_segment_001.mp4,56,76.12,0.354296684265137,0.0033
720p5994_stockholm_ter_segment_001.mp4,58,71.73,0.302153587341309,0.0014
akiyo_cif_segment_000.mp4,10,99.09,1.23000335693359,2.0615
akiyo_cif_segment_000.mp4,12,98.74,0.975652694702148,1.6352
akiyo_cif_segment_000.mp4,14,98.39,0.815268516540527,1.3664
akiyo_cif_segment_000.mp4,16,98.04,0.6314697265625,1.0584
akiyo_cif_segment_000.mp4,18,97.69,0.537179946899414,0.9003
akiyo_cif_segment_000.mp4,20,97.34,0.455180168151855,0.7629
akiyo_cif_segment_000.mp4,22,96.99,0.362484931945801,0.6075
akiyo_cif_segment_000.mp4,24,96.64,0.307637214660645,0.5156
akiyo_cif_segment_000.mp4,26,96.29,0.247035980224609,0.414
akiyo_cif_segment_000.mp4,28,96.04,0.20366382598877,0.3413
akiyo_cif_segment_000.mp4,30,95.58,0.161686897277832,0.271
akiyo_cif_segment_000.mp4,32,95.12,0.133158683776855,0.2232
akiyo_cif_segment_000.mp4,34,94.48,0.109965324401855,0.1843
akiyo_cif_segment_000.mp4,36,93.72,0.091710090637207,0.1537
akiyo_cif_segment_000.mp4,38,92.81,0.0768232345581054,0.1288
akiyo_cif_segment_000.mp4,40,91.92,0.0657339096069336,0.1102
akiyo_cif_segment_000.mp4,42,90.21,0.0546932220458984,0.0917
akiyo_cif_segment_000.mp4,44,89.03,0.0475854873657226,0.0798
akiyo_cif_segment_000.mp4,46,87.28,0.0412664413452148,0.0692
akiyo_cif_segment_000.mp4,48,85.08,0.0363531112670898,0.0608999999999999
akiyo_cif_segment_000.mp4,50,82.83,0.0318126678466796,0.0533
akiyo_cif_segment_000.mp4,52,79.85,0.0284643173217773,0.0477
akiyo_cif_segment_000.mp4,54,76.75,0.0256271362304687,0.043
akiyo_cif_segment_000.mp4,56,72.76,0.0229349136352539,0.0384
akiyo_cif_segment_000.mp4,58,69.23,0.0209417343139648,0.0008
akiyo_cif_segment_001.mp4,10,98.85,1.22602558135986,2.0549
akiyo_cif_segment_001.mp4,12,98.53,0.968291282653809,1.6229
akiyo_cif_segment_001.mp4,14,98.21,0.815304756164551,1.3665
akiyo_cif_segment_001.mp4,16,97.89,0.639019966125488,1.071
akiyo_cif_segment_001.mp4,18,97.57,0.539048194885254,0.9035
akiyo_cif_segment_001.mp4,20,97.25,0.45221996307373,0.7579
akiyo_cif_segment_001.mp4,22,96.93,0.35731315612793,0.5989
akiyo_cif_segment_001.mp4,24,96.61,0.298595428466797,0
akiyo_cif_segment_001.mp4,26,96.29,0.240813255310059,0.4036
akiyo_cif_segment_001.mp4,28,95.96,0.192653656005859,0
akiyo_cif_segment_001.mp4,30,95.51,0.15593433380127,0.2614
akiyo_cif_segment_001.mp4,32,95.16,0.128170967102051,0.2148
akiyo_cif_segment_001.mp4,34,94.48,0.10582160949707,0.1774
akiyo_cif_segment_001.mp4,36,93.63,0.0881252288818359,0.1477
akiyo_cif_segment_001.mp4,38,92.8,0.0733785629272461,0.123
akiyo_cif_segment_001.mp4,40,91.81,0.0626173019409179,0.1049
akiyo_cif_segment_001.mp4,42,90.31,0.0537080764770507,0.09
akiyo_cif_segment_001.mp4,44,89.04,0.0460672378540039,0.0772
akiyo_cif_segment_001.mp4,46,87.28,0.040266990661621,0.0675
akiyo_cif_segment_001.mp4,48,85.1,0.0355329513549804,0.0596
akiyo_cif_segment_001.mp4,50,82.53,0.0310831069946289,0.0521
akiyo_cif_segment_001.mp4,52,80.27,0.0280065536499023,0.0469
akiyo_cif_segment_001.mp4,54,76.79,0.025177001953125,0.0422
akiyo_cif_segment_001.mp4,56,72.99,0.0228023529052734,0.0382
akiyo_cif_segment_001.mp4,58,69.19,0.0209922790527343,0.0352
blue_sky_1080p25_segment_000.mp4,10,99.96,29.6132402420044,56.4625
blue_sky_1080p25_segment_000.mp4,12,99.96,24.0707864761353,42.7201
blue_sky_1080p25_segment_000.mp4,14,99.96,19.2615356445313,32.7684
blue_sky_1080p25_segment_000.mp4,16,99.96,15.3719320297241,26.215
blue_sky_1080p25_segment_000.mp4,18,99.96,12.6024732589722,18.7253
blue_sky_1080p25_segment_000.mp4,20,99.96,10.2900886535645,16.1327
blue_sky_1080p25_segment_000.mp4,22,99.96,8.29516792297363,12.0993
blue_sky_1080p25_segment_000.mp4,24,99.96,6.83003330230713,0.0048
blue_sky_1080p25_segment_000.mp4,26,99.96,5.52606582641602,7.4912
blue_sky_1080p25_segment_000.mp4,28,99.96,4.51435947418213,5.6177
blue_sky_1080p25_segment_000.mp4,30,99.95,3.70251655578613,4.9937
blue_sky_1080p25_segment_000.mp4,32,99.95,3.06384563446045,0
blue_sky_1080p25_segment_000.mp4,34,99.93,2.51797008514404,0
blue_sky_1080p25_segment_000.mp4,36,99.94,2.05223369598389,2.3833
blue_sky_1080p25_segment_000.mp4,38,99.89,1.71395778656006,1.1918
blue_sky_1080p25_segment_000.mp4,40,99.69,1.44915199279785,0
blue_sky_1080p25_segment_000.mp4,42,99.21,1.207763671875,0.0004
blue_sky_1080p25_segment_000.mp4,44,98.12,1.01615619659424,0.0005
blue_sky_1080p25_segment_000.mp4,46,96.29,0.85890007019043,0.0006
blue_sky_1080p25_segment_000.mp4,48,94.01,0.730724334716797,0.0014
blue_sky_1080p25_segment_000.mp4,50,91.09,0.622262001037598,0
blue_sky_1080p25_segment_000.mp4,52,87.76,0.528429985046387,0.0014
blue_sky_1080p25_segment_000.mp4,54,83.66,0.45047664642334,0.0006
blue_sky_1080p25_segment_000.mp4,56,79.49,0.385705947875977,0.0005
blue_sky_1080p25_segment_000.mp4,58,73.89,0.321315765380859,0.0009
bowing_cif_segment_000.mp4,10,99.14,1.61337471008301,2.7041
bowing_cif_segment_000.mp4,12,98.99,1.22926139831543,2.0603
bowing_cif_segment_000.mp4,14,98.84,0.974451065063477,1.6332
bowing_cif_segment_000.mp4,16,98.69,0.776385307312012,1.3013
bowing_cif_segment_000.mp4,18,98.54,0.623676300048828,1.0453
bowing_cif_segment_000.mp4,20,98.39,0.505242347717285,0.8468
bowing_cif_segment_000.mp4,22,98.24,0.400472640991211,0
bowing_cif_segment_000.mp4,24,98.09,0.320128440856934,0.5365
bowing_cif_segment_000.mp4,26,97.94,0.248935699462891,0.4172
bowing_cif_segment_000.mp4,28,97.73,0.200471878051758,0.336
bowing_cif_segment_000.mp4,30,97.43,0.161838531494141,0
bowing_cif_segment_000.mp4,32,97.07,0.134552955627441,0.2255
bowing_cif_segment_000.mp4,34,96.3,0.112749099731445,0.189
bowing_cif_segment_000.mp4,36,95.77,0.0963916778564453,0.1616
bowing_cif_segment_000.mp4,38,94.88,0.0823593139648437,0.138
bowing_cif_segment_000.mp4,40,93.97,0.0708818435668945,0.1188
bowing_cif_segment_000.mp4,42,92.56,0.0618343353271484,0.1036
bowing_cif_segment_000.mp4,44,91.09,0.0547170639038085,0.0917
bowing_cif_segment_000.mp4,46,89.35,0.0481576919555664,0
bowing_cif_segment_000.mp4,48,87.02,0.042677879333496,0.0715
bowing_cif_segment_000.mp4,50,83.8,0.037703514099121,0.0632
bowing_cif_segment_000.mp4,52,80.42,0.033949851989746,0.0569
bowing_cif_segment_000.mp4,54,76.96,0.0301713943481445,0.0506
bowing_cif_segment_000.mp4,56,71.83,0.0268592834472656,0
bowing_cif_segment_000.mp4,58,66.84,0.023965835571289,0.0402
bowing_cif_segment_001.mp4,10,98.87,1.48700428009033,2.4923
bowing_cif_segment_001.mp4,12,98.65,1.14675903320313,1.922
bowing_cif_segment_001.mp4,14,98.43,0.921403884887695,1.5443
bowing_cif_segment_001.mp4,16,98.21,0.722592353820801,1.2111
bowing_cif_segment_001.mp4,18,97.99,0.586050033569336,0.9822
bowing_cif_segment_001.mp4,20,97.77,0.474971771240234,0.7961
bowing_cif_segment_001.mp4,22,97.55,0.359807968139648,0.6031
bowing_cif_segment_001.mp4,24,97.33,0.26795482635498,0.4491
bowing_cif_segment_001.mp4,26,97.11,0.206706047058105,0.3464
bowing_cif_segment_001.mp4,28,96.91,0.161720275878906,0.2711
bowing_cif_segment_001.mp4,30,96.54,0.128110885620117,0.2147
bowing_cif_segment_001.mp4,32,96.13,0.104304313659668,0.1748
bowing_cif_segment_001.mp4,34,95.55,0.0872716903686523,0.1463
bowing_cif_segment_001.mp4,36,94.71,0.0733861923217773,0.123
bowing_cif_segment_001.mp4,38,94.06,0.0630073547363281,0.1056
bowing_cif_segment_001.mp4,40,92.74,0.054793357849121,0.0917999999999999
bowing_cif_segment_001.mp4,42,91.24,0.0481653213500976,0.0807
bowing_cif_segment_001.mp4,44,89.39,0.0428018569946289,0.0717
bowing_cif_segment_001.mp4,46,86.78,0.0379972457885742,0.0637
bowing_cif_segment_001.mp4,48,83.33,0.0336532592773437,0.0564
bowing_cif_segment_001.mp4,50,80.31,0.0299510955810546,0.0502
bowing_cif_segment_001.mp4,52,77.35,0.0270261764526367,0.0453
bowing_cif_segment_001.mp4,54,72.5,0.024261474609375,0.0407
bowing_cif_segment_001.mp4,56,68.29,0.022104263305664,0.037
bowing_cif_segment_001.mp4,58,62.19,0.0199928283691406,0.0335
bridge_close_cif_segment_000.mp4,10,98.09,3.01026153564453,5.0453
bridge_close_cif_segment_000.mp4,12,97.65,2.39547920227051,4.0149
bridge_close_cif_segment_000.mp4,14,97.21,1.92178153991699,3.221
bridge_close_cif_segment_000.mp4,16,96.77,1.52522087097168,2.5563
bridge_close_cif_segment_000.mp4,18,96.33,1.22736549377441,2.0571
bridge_close_cif_segment_000.mp4,20,95.89,1.0002965927124,1.6765
bridge_close_cif_segment_000.mp4,22,95.45,0.813403129577637,1.3633
bridge_close_cif_segment_000.mp4,24,95.01,0.661017417907715,0
bridge_close_cif_segment_000.mp4,26,94.57,0.540421485900879,0
bridge_close_cif_segment_000.mp4,28,94.08,0.431787490844727,0.7237
bridge_close_cif_segment_000.mp4,30,93.35,0.348454475402832,0.584
bridge_close_cif_segment_000.mp4,32,92.79,0.288771629333496,0.484
bridge_close_cif_segment_000.mp4,34,92.16,0.240201950073242,0.4026
bridge_close_cif_segment_000.mp4,36,91.23,0.197675704956055,0.3313
bridge_close_cif_segment_000.mp4,38,90.13,0.165082931518555,0.2767
bridge_close_cif_segment_000.mp4,40,89.04,0.136065483093262,0.2281
bridge_close_cif_segment_000.mp4,42,87.84,0.115389823913574,0
bridge_close_cif_segment_000.mp4,44,86.39,0.0958528518676757,0.1607
bridge_close_cif_segment_000.mp4,46,83.7,0.0790882110595703,0
bridge_close_cif_segment_000.mp4,48,82.14,0.065591812133789,0.1099
bridge_close_cif_segment_000.mp4,50,79.66,0.0560321807861328,0
bridge_close_cif_segment_000.mp4,52,77.32,0.0464839935302734,0.0779
bridge_close_cif_segment_000.mp4,54,74.26,0.0387382507324218,0.0004
bridge_close_cif_segment_000.mp4,56,70.41,0.032022476196289,0.0537
bridge_close_cif_segment_000.mp4,58,66.42,0.0269374847412109,0.0451
bridge_close_cif_segment_001.mp4,10,98.45,3.00377368927002,5.0345
bridge_close_cif_segment_001.mp4,12,97.97,2.37220478057861,3.9759
bridge_close_cif_segment_001.mp4,14,97.49,1.90240097045898,3.1885
bridge_close_cif_segment_001.mp4,16,97.01,1.51633262634277,2.5414
bridge_close_cif_segment_001.mp4,18,96.53,1.22451210021973,2.0523
bridge_close_cif_segment_001.mp4,20,96.05,0.992310523986816,1.6632
bridge_close_cif_segment_001.mp4,22,95.57,0.806720733642578,1.3521
bridge_close_cif_segment_001.mp4,24,95.09,0.658252716064453,1.1033
bridge_close_cif_segment_001.mp4,26,94.61,0.533391952514648,0.894
bridge_close_cif_segment_001.mp4,28,94.15,0.425365447998047,0.7129
bridge_close_cif_segment_001.mp4,30,93.57,0.34425163269043,0.577
bridge_close_cif_segment_001.mp4,32,92.97,0.287545204162598,0.4819
bridge_close_cif_segment_001.mp4,34,92.09,0.236205101013184,0.3959
bridge_close_cif_segment_001.mp4,36,91.36,0.195513725280762,0.3277
bridge_close_cif_segment_001.mp4,38,90.21,0.161062240600586,0.2699
bridge_close_cif_segment_001.mp4,40,89.27,0.134904861450195,0.2261
